scorer,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1
bodyparts,Tail,Tail,Tail,Body1,Body1,Body1,Body2,Body2,Body2,Body3,Body3,Body3,Head,Head,Head
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
748,1020.248,1740.053,0.04100000113248825,930.864,1779.832,0.36399999260902405,947.784,1772.163,0.14300000667572021,844.015,1763.861,0.19599999487400055,786.985,1763.864,0.9929999709129333
749,1028.274,1747.971,0.0560000017285347,930.864,1779.832,0.9279999732971191,,,,844.015,1763.786,0.28999999165534973,788.716,1763.864,0.9980000257492065
750,1036.056,1780.002,0.03999999910593033,931.063,1779.638,0.9879999756813049,,,,844.015,1763.786,0.10599999874830246,788.716,1763.671,0.9990000128746033
751,1036.056,1787.916,0.01600000075995922,931.648,1779.576,0.9700000286102295,963.645,1771.851,0.18199999630451202,859.309,1763.786,0.08399999886751175,788.716,1761.472,0.9929999709129333
752,,,,931.719,1779.576,0.9179999828338623,963.985,1771.913,0.546999990940094,987.509,1763.786,0.20499999821186066,788.31,1757.918,0.9980000257492065
753,,,,932.068,1779.456,0.8899999856948853,964.21,1771.997,0.5879999995231628,987.509,1747.48,0.11500000208616257,788.24,1757.224,0.9990000128746033
754,,,,932.068,1779.456,0.13500000536441803,,,,859.309,1747.48,0.24300000071525574,788.24,1757.097,0.9950000047683716
755,,,,931.719,1779.792,0.33399999141693115,956.001,1771.716,0.06499999761581421,835.975,1747.48,0.08699999749660492,788.24,1757.097,0.9959999918937683
756,,,,916.086,1779.925,0.8560000061988831,963.753,1771.741,0.04800000041723251,835.936,1739.877,0.07599999755620956,789.295,1757.097,0.996999979019165
757,,,,916.086,1779.792,0.7210000157356262,963.837,1771.741,0.07900000363588333,835.936,1739.877,0.12600000202655792,789.295,1757.443,0.9980000257492065
758,,,,916.086,1779.792,0.902999997138977,964.105,1771.754,0.039000000804662704,835.883,1739.704,0.10000000149011612,789.295,1757.708,0.9980000257492065
759,,,,940.724,1778.974,0.5649999976158142,971.699,1771.847,0.1720000058412552,835.883,1739.877,0.1340000033378601,789.017,1757.737,0.996999979019165
760,1036.186,1732.24,0.06199999898672104,948.205,1778.742,0.4350000023841858,971.821,1772.063,0.22699999809265137,835.866,1739.877,0.335999995470047,788.066,1757.949,0.9959999918937683
761,,,,972.199,1772.732,0.9190000295639038,,,,836.625,1754.994,0.6790000200271606,780.631,1757.949,0.9760000109672546
762,,,,979.812,1772.728,0.9440000057220459,884.032,1772.073,0.04800000041723251,842.908,1762.644,0.7950000166893005,780.631,1758.107,0.9929999709129333
763,,,,988.122,1772.432,0.1469999998807907,979.968,1772.199,0.1860000044107437,843.747,1762.737,0.9750000238418579,780.588,1758.119,0.9959999918937683
764,,,,988.122,1772.432,0.07900000363588333,979.968,1772.21,0.13300000131130219,842.908,1762.737,0.9279999732971191,780.588,1761.425,0.9940000176429749
765,,,,988.122,1772.432,0.5,987.805,1772.21,0.14000000059604645,842.908,1762.737,0.8320000171661377,780.437,1763.132,0.9959999918937683
766,,,,915.448,1779.39,0.859000027179718,988.002,1772.199,0.6470000147819519,843.747,1763.492,0.597000002861023,780.437,1763.764,0.9950000047683716
767,,,,915.092,1779.39,0.949999988079071,1003.834,1771.996,0.3889999985694885,843.747,1763.492,0.9490000009536743,780.437,1763.764,0.9950000047683716
768,,,,915.092,1780.428,0.2879999876022339,1003.834,1771.996,0.49300000071525574,836.064,1763.639,0.9729999899864197,780.437,1763.764,0.9919999837875366
769,,,,915.092,1779.785,0.3569999933242798,1003.834,1771.975,0.25200000405311584,964.152,1779.52,0.9829999804496765,780.614,1762.768,0.9950000047683716
770,,,,908.472,1779.546,0.3109999895095825,996.179,1771.996,0.33000001311302185,969.784,1779.52,0.8560000061988831,780.833,1762.324,0.9929999709129333
771,,,,908.049,1779.785,0.017999999225139618,979.758,1772.179,0.23800000548362732,964.152,1778.889,0.7979999780654907,780.964,1762.231,0.9959999918937683
772,,,,908.049,1779.785,0.16699999570846558,971.769,1772.234,0.21699999272823334,836.064,1763.639,0.9470000267028809,787.732,1759.712,0.9990000128746033
773,1036.113,1787.976,0.039000000804662704,908.049,1779.785,0.12200000137090683,971.769,1772.228,0.5249999761581421,842.989,1763.502,0.9620000123977661,787.732,1759.712,0.9990000128746033
774,,,,908.794,1779.918,0.7590000033378601,971.925,1779.414,0.4399999976158142,66.994,1419.455,0.9350000023841858,787.732,1759.712,0.9990000128746033
775,,,,908.794,1780.306,0.7329999804496765,971.791,1780.014,0.40700000524520874,66.994,1419.455,0.640999972820282,787.525,1760.529,0.9990000128746033
776,,,,908.989,1780.306,0.8410000205039978,971.879,1780.048,0.3400000035762787,842.989,1763.502,0.6899999976158142,786.778,1760.529,0.9990000128746033
777,,,,908.989,1788.404,0.781000018119812,971.925,1780.105,0.289000004529953,971.541,1787.344,0.6790000200271606,781.308,1761.004,0.996999979019165
778,,,,899.624,1788.584,0.8820000290870667,971.925,1780.133,0.16300000250339508,971.734,1787.408,0.6830000281333923,781.308,1761.088,0.9929999709129333
779,,,,899.441,1788.893,0.5370000004768372,971.879,1780.15,0.0820000022649765,971.734,1787.481,0.8550000190734863,781.308,1761.088,0.9959999918937683
780,,,,899.441,1788.66,0.7850000262260437,972.03,1786.983,0.7639999985694885,971.541,1787.831,0.31299999356269836,781.327,1761.044,0.9929999709129333
781,,,,899.441,1788.893,0.8109999895095825,972.847,1787.027,0.9160000085830688,971.49,1794.349,0.26499998569488525,788.505,1761.044,0.9959999918937683
782,,,,899.441,1789.201,0.45500001311302185,972.847,1787.246,0.718999981880188,964.225,1794.349,0.8240000009536743,788.505,1757.302,0.9950000047683716
783,,,,899.849,1794.314,0.21400000154972076,972.847,1787.367,0.7799999713897705,963.46,1794.349,0.7549999952316284,789.044,1757.302,0.9929999709129333
784,,,,899.902,1794.75,0.968999981880188,972.847,1787.615,0.5860000252723694,963.46,1794.508,0.6520000100135803,789.11,1757.302,0.984000027179718
785,,,,900.449,1795.338,0.7089999914169312,965.227,1788.022,0.48899999260902405,964.225,1794.197,0.9860000014305115,789.493,1762.459,0.9959999918937683
786,1019.898,1771.834,0.024000000208616257,907.291,1795.338,0.9300000071525574,964.069,1788.069,0.9769999980926514,964.251,1794.131,0.6990000009536743,789.493,1762.459,0.9959999918937683
787,1019.921,1779.976,0.09700000286102295,907.411,1797.84,0.9940000176429749,964.069,1788.069,0.9710000157356262,1051.83,1739.75,0.18000000715255737,789.493,1762.459,0.9980000257492065
788,1019.941,1779.976,0.0689999982714653,907.411,1797.84,0.996999979019165,963.99,1788.282,0.6990000009536743,1051.83,1739.75,0.28600001335144043,788.562,1757.079,0.9959999918937683
789,1019.921,1779.984,0.3109999895095825,907.291,1797.84,0.9940000176429749,963.99,1788.282,0.6549999713897705,1051.83,1739.75,0.04399999976158142,788.562,1757.036,0.9940000176429749
790,1019.921,1780.048,0.04399999976158142,907.411,1797.154,0.9959999918937683,963.907,1788.282,0.9110000133514404,1051.83,1739.836,0.08500000089406967,788.562,1756.834,0.996999979019165
791,1019.921,1804.125,0.06800000369548798,903.737,1797.014,0.9909999966621399,963.739,1788.075,0.4729999899864197,1052.054,1739.857,0.04399999976158142,788.562,1756.834,0.9980000257492065
792,1019.941,1811.592,0.028999999165534973,902.142,1795.85,0.9810000061988831,963.739,1788.021,0.08100000023841858,,,,788.266,1756.834,0.996999979019165
793,,,,893.534,1788.073,0.9760000109672546,963.771,1787.967,0.42800000309944153,1003.652,1731.886,0.17800000309944153,788.266,1757.074,0.9990000128746033
794,908.167,1811.643,0.027000000700354576,893.534,1788.073,0.9729999899864197,963.907,1787.904,0.8759999871253967,1051.848,1739.721,0.1509999930858612,787.987,1757.074,0.996999979019165
795,908.191,1811.832,0.029999999329447746,893.534,1788.073,0.9860000014305115,963.915,1787.967,0.11800000071525574,1051.928,1780.181,0.0689999982714653,787.987,1757.074,0.9980000257492065
796,908.298,1811.832,0.4429999887943268,959.992,1797.273,0.9729999899864197,972.025,1787.967,0.04100000113248825,,,,787.987,1756.909,0.9940000176429749
797,908.315,1811.832,0.07999999821186066,960.768,1801.905,0.9829999804496765,,,,843.736,1739.7,0.019999999552965164,796.118,1756.909,0.9879999756813049
798,915.553,1819.999,0.05000000074505806,960.768,1802.203,0.9879999756813049,,,,,,,796.118,1756.868,0.9890000224113464
799,940.128,1828.463,0.04100000113248825,959.992,1802.306,0.9959999918937683,876.136,1771.966,0.10300000011920929,60.251,1419.421,0.453000009059906,796.22,1756.68,0.9819999933242798
800,,,,959.992,1802.838,0.9779999852180481,884.143,1771.974,0.08299999684095383,60.33,1419.596,0.5600000023841858,796.118,1756.388,0.9399999976158142
801,907.893,1828.164,0.13099999725818634,959.423,1802.838,0.9359999895095825,891.742,1772.058,0.057999998331069946,60.33,1419.596,0.4399999976158142,796.118,1756.349,0.9580000042915344
802,907.893,1835.845,0.2669999897480011,956.55,1804.481,0.9539999961853027,,,,60.257,1419.546,0.13899999856948853,796.22,1756.168,0.9900000095367432
803,908.365,1835.913,0.20499999821186066,959.349,1803.745,0.984000027179718,91.667,1364.006,0.03500000014901161,60.274,1419.546,0.7070000171661377,803.173,1749.938,0.9980000257492065
804,908.365,1836.289,0.9950000047683716,959.349,1803.745,0.9950000047683716,91.987,1380.31,0.22300000488758087,60.274,1419.546,0.48899999260902405,804.625,1749.938,0.9980000257492065
805,908.365,1842.051,0.8939999938011169,959.079,1805.378,0.9990000128746033,91.987,1380.31,0.041999999433755875,60.274,1419.538,0.5540000200271606,805.89,1750.119,0.996999979019165
806,908.365,1842.051,0.9850000143051147,959.079,1805.378,0.996999979019165,91.667,1372.129,0.057999998331069946,65.465,1419.538,0.7099999785423279,805.89,1750.119,0.9980000257492065
807,908.365,1842.051,0.9200000166893005,959.349,1804.496,0.9919999837875366,91.667,1372.129,0.2759999930858612,67.152,1411.504,0.9649999737739563,806.036,1749.91,0.9990000128746033
808,907.238,1836.2,0.8659999966621399,959.079,1804.496,0.8529999852180481,91.513,1372.129,0.07699999958276749,67.152,1411.504,0.8880000114440918,805.89,1749.641,0.9990000128746033
809,907.238,1835.034,0.9940000176429749,955.219,1804.118,0.9340000152587891,91.461,1372.047,0.1459999978542328,67.191,1411.451,0.9739999771118164,805.669,1749.641,0.9990000128746033
810,907.238,1835.034,0.9739999771118164,955.639,1795.956,0.9829999804496765,91.469,1364.521,0.06599999964237213,67.408,1411.504,0.875,805.669,1749.641,0.9990000128746033
811,907.621,1835.034,0.9900000095367432,909.684,1795.616,0.9399999976158142,91.489,1364.19,0.6940000057220459,67.408,1411.451,0.9639999866485596,806.036,1749.767,0.9980000257492065
812,,,,908.398,1788.051,0.9850000143051147,91.469,1364.08,0.17499999701976776,67.408,1411.191,0.5239999890327454,806.18,1749.838,0.9980000257492065
813,,,,908.325,1780.483,0.6990000009536743,91.469,1364.027,0.5490000247955322,67.408,1411.191,0.9459999799728394,806.18,1749.989,0.9990000128746033
814,,,,908.325,1780.483,0.8769999742507935,91.489,1364.027,0.20800000429153442,67.537,1411.444,0.7919999957084656,806.18,1750.247,0.9990000128746033
815,907.792,1812.34,0.019999999552965164,908.325,1780.483,0.9419999718666077,91.524,1364.19,0.07000000029802322,67.755,1411.25,0.8399999737739563,806.041,1750.756,0.9990000128746033
816,907.959,1818.629,0.9990000128746033,908.325,1787.901,0.9959999918937683,91.712,1380.258,0.06700000166893005,68.012,1411.25,0.8159999847412109,806.041,1750.247,0.9990000128746033
817,915.893,1819.918,0.9750000238418579,909.075,1787.901,0.9350000023841858,91.723,1388.01,0.06400000303983688,68.097,1411.25,0.47600001096725464,806.041,1750.247,0.9980000257492065
818,916.922,1820.189,0.6890000104904175,955.129,1787.901,0.8889999985694885,907.721,1771.988,0.07800000160932541,68.114,1411.209,0.8399999737739563,812.623,1750.021,0.996999979019165
819,924.244,1820.189,0.09099999815225601,955.129,1787.042,0.9729999899864197,907.772,1763.978,0.11299999803304672,68.114,1411.209,0.9520000219345093,812.713,1750.016,0.9990000128746033
820,,,,955.129,1781.242,0.5320000052452087,907.856,1764.462,0.1340000033378601,68.114,1411.209,0.9580000042915344,812.713,1749.986,0.9990000128746033
821,956.207,1788.224,0.050999999046325684,954.793,1780.989,0.5519999861717224,907.772,1763.978,0.15800000727176666,67.792,1411.209,0.8759999871253967,812.623,1749.806,0.9990000128746033
822,,,,954.689,1780.909,0.625,907.772,1763.978,0.24899999797344208,67.763,1411.209,0.9459999799728394,812.501,1749.271,0.9900000095367432
823,,,,954.689,1779.853,0.8019999861717224,907.772,1748.058,0.06800000369548798,67.763,1411.204,0.9570000171661377,812.405,1748.663,0.9940000176429749
824,868.081,1819.992,0.039000000804662704,954.425,1779.853,0.9649999737739563,900.053,1748.058,0.11100000143051147,67.763,1411.073,0.9269999861717224,806.631,1748.457,0.9990000128746033
825,,,,954.425,1779.853,0.9259999990463257,91.763,1380.294,0.05900000035762787,67.763,1410.941,0.37400001287460327,806.631,1747.963,0.9990000128746033
826,,,,948.273,1779.853,0.9700000286102295,91.763,1380.294,0.19499999284744263,67.473,1410.941,0.8230000138282776,806.603,1748.148,0.9990000128746033
827,1036.004,1724.069,0.03099999949336052,940.129,1779.721,0.8180000185966492,900.053,1748.058,0.2930000126361847,67.171,1411.138,0.9520000219345093,806.603,1748.148,0.9980000257492065
828,,,,939.832,1779.721,0.9679999947547913,92.203,1380.536,0.12700000405311584,67.171,1411.138,0.9549999833106995,806.894,1747.996,0.9980000257492065
829,1036.281,1723.493,0.3149999976158142,940.129,1779.265,0.9940000176429749,92.203,1380.536,0.5350000262260437,67.171,1411.164,0.9340000152587891,806.894,1747.996,0.9959999918937683
830,1036.315,1723.652,0.3970000147819519,940.129,1779.097,0.9940000176429749,99.26,1388.335,0.21199999749660492,67.078,1411.388,0.9829999804496765,812.025,1748.148,0.996999979019165
831,1036.315,1723.937,0.503000020980835,940.194,1779.265,0.984000027179718,971.404,1748.126,0.11999999731779099,67.171,1411.636,0.9879999756813049,812.025,1749.737,0.9990000128746033
832,1036.315,1723.86,0.25999999046325684,940.194,1779.265,0.9890000224113464,971.404,1748.126,0.25999999046325684,67.171,1411.745,0.8669999837875366,806.687,1749.932,0.996999979019165
833,1036.312,1723.937,0.15199999511241913,940.313,1779.719,0.9739999771118164,971.404,1755.956,0.25,66.833,1411.905,0.9319999814033508,806.687,1750.37,0.9990000128746033
834,1036.255,1723.937,0.11400000005960464,940.313,1779.719,0.8989999890327454,971.404,1756.141,0.6179999709129333,66.833,1412.083,0.7239999771118164,811.255,1754.158,0.9990000128746033
835,948.541,1779.93,0.039000000804662704,947.565,1779.719,0.6110000014305115,964.56,1756.141,0.3919999897480011,67.171,1419.454,0.8330000042915344,806.146,1754.314,0.996999979019165
836,948.393,1779.93,0.03099999949336052,956.166,1772.246,0.04699999839067459,963.916,1756.141,0.41200000047683716,859.881,1747.427,0.7369999885559082,811.255,1754.796,0.9959999918937683
837,948.283,1779.93,0.04500000178813934,956.166,1772.18,0.25600001215934753,955.848,1756.141,0.35100001096725464,866.538,1747.427,0.8169999718666077,811.255,1754.796,1.0
838,939.864,1771.997,0.02500000037252903,956.166,1772.097,0.17800000309944153,955.552,1755.947,0.12999999523162842,866.677,1747.568,0.859000027179718,805.845,1754.796,0.9980000257492065
839,939.864,1771.906,0.03400000184774399,956.166,1770.593,0.8209999799728394,916.141,1731.996,0.3310000002384186,867.0,1747.568,0.9700000286102295,805.845,1754.624,0.9990000128746033
840,939.864,1771.906,0.017999999225139618,956.266,1764.184,0.9190000295639038,916.141,1731.996,0.6209999918937683,867.773,1747.427,0.9919999837875366,811.325,1750.941,0.9990000128746033
841,1020.14,1771.906,0.020999999716877937,963.685,1763.702,0.7580000162124634,908.46,1731.996,0.5789999961853027,868.621,1747.078,0.9580000042915344,812.572,1749.497,0.9980000257492065
842,,,,964.878,1763.699,0.49799999594688416,916.141,1731.87,0.9340000152587891,868.621,1746.471,0.9990000128746033,812.572,1749.494,0.9990000128746033
843,899.847,1907.395,0.24500000476837158,964.878,1755.666,0.8539999723434448,916.495,1732.004,0.3540000021457672,868.621,1746.215,0.9929999709129333,812.572,1749.494,0.9980000257492065
844,,,,964.273,1755.666,0.906000018119812,916.495,1732.004,0.9020000100135803,868.621,1739.376,0.9300000071525574,812.542,1749.494,0.996999979019165
845,923.881,1779.922,0.02800000086426735,964.273,1755.224,0.9869999885559082,916.495,1732.004,0.8899999856948853,868.543,1738.956,0.9819999933242798,812.542,1749.494,0.9950000047683716
846,,,,963.258,1754.39,0.9679999947547913,916.638,1732.004,0.9290000200271606,868.543,1738.889,0.9919999837875366,812.542,1749.429,0.9950000047683716
847,,,,963.258,1749.036,0.8600000143051147,916.638,1732.562,0.4350000023841858,869.151,1738.654,0.9850000143051147,812.636,1748.948,0.9940000176429749
848,,,,963.258,1747.582,0.9729999899864197,916.638,1732.679,0.9100000262260437,869.794,1738.504,0.9940000176429749,812.718,1748.893,0.9959999918937683
849,1004.097,1691.981,0.03400000184774399,972.978,1741.272,0.8650000095367432,916.707,1732.679,0.9829999804496765,869.794,1738.482,0.9769999980926514,812.718,1748.799,0.996999979019165
850,1004.144,1692.018,0.05700000002980232,973.156,1741.023,0.878000020980835,916.638,1732.679,0.5759999752044678,869.794,1738.504,0.906000018119812,812.718,1748.799,0.9940000176429749
851,1036.184,1724.168,0.07900000363588333,973.156,1740.484,0.9700000286102295,916.391,1731.518,0.24500000476837158,867.789,1738.482,0.5410000085830688,812.529,1747.544,0.9869999885559082
852,,,,973.156,1740.484,0.9620000123977661,908.687,1731.518,0.7369999885559082,867.129,1733.124,0.7870000004768372,812.529,1747.301,0.9739999771118164
853,,,,972.674,1740.316,0.9950000047683716,908.672,1731.518,0.8420000076293945,867.129,1733.124,0.8960000276565552,812.529,1747.143,0.9869999885559082
854,,,,972.585,1740.279,0.9940000176429749,908.672,1731.296,0.5440000295639038,867.789,1733.124,0.8059999942779541,813.029,1745.219,0.996999979019165
855,,,,972.526,1740.14,0.9959999918937683,908.412,1724.804,0.7919999957084656,868.176,1732.79,0.9509999752044678,819.822,1745.176,0.9929999709129333
856,,,,970.953,1739.97,0.9980000257492065,908.412,1724.804,0.31299999356269836,868.176,1732.79,0.9779999852180481,821.966,1741.338,0.9950000047683716
857,,,,970.953,1739.222,1.0,908.341,1724.521,0.8080000281333923,868.392,1732.529,0.9929999709129333,822.628,1741.085,0.9890000224113464
858,,,,970.944,1738.254,0.9990000128746033,908.412,1716.104,0.22499999403953552,868.176,1732.529,0.9430000185966492,822.893,1740.814,0.9909999966621399
859,,,,970.944,1736.969,1.0,908.412,1716.104,0.16200000047683716,868.151,1732.109,0.9710000157356262,823.014,1740.676,0.9900000095367432
860,,,,971.087,1734.508,0.9869999885559082,908.047,1716.104,0.16500000655651093,867.852,1731.793,0.9959999918937683,823.014,1740.245,0.9919999837875366
861,,,,971.087,1733.306,0.9589999914169312,908.136,1716.31,0.16500000655651093,867.852,1730.981,0.9769999980926514,823.014,1740.171,0.9919999837875366
