Frames,Tail_X,Tail_Y,Tail_L,Body1_X,Body1_Y,Body1_L,Body2_X,Body2_Y,Body2_L,Body3_X,Body3_Y,Body3_L,Head_X,Head_Y,Head_L,avg_dist_vel,jittery,distance_surface,avg_acc,angle
2965.0,355.27603,931.30664,0.35749754,319.95044,960.5356,0.7841023,281.6477,986.6415,0.536054,235.54599,1016.94946,0.71062565,178.72447,1048.1654,0.6078655,,0,,,
2966.0,362.65012,929.6713,0.47572002,321.73898,959.82245,0.77579576,281.95026,986.38055,0.5480083,235.05458,1016.49835,0.7380657,178.25658,1048.0121,0.5555577,,0,,,
2967.0,365.64374,926.0818,0.3647417,322.73813,959.6465,0.7365798,276.96075,989.115,0.5738602,233.97859,1016.4856,0.7426493,177.20018,1047.6421,0.53191435,,0,,,
2968.0,363.68277,923.7513,0.53458613,322.80615,960.4281,0.6605061,273.5849,990.25256,0.59612566,230.7312,1018.13416,0.74683875,171.69212,1052.129,0.5145783,,0,,,
2969.0,366.39017,921.3877,0.55866,321.55865,961.12067,0.6337222,268.74115,990.8505,0.6054455,229.0947,1018.9367,0.7383098,170.26059,1052.4099,0.57854325,,0,,,
2970.0,367.745,920.2346,0.56051284,322.50876,960.8445,0.60152537,268.5219,990.77545,0.57209563,228.68523,1018.78076,0.73886347,169.30884,1052.4525,0.6119277,,0,,,
2971.0,369.23663,919.468,0.59380555,319.40698,962.4039,0.60954064,266.77786,993.49286,0.61586684,225.93826,1019.08057,0.7139071,168.63118,1052.6007,0.6918321,,0,,,
2972.0,369.964,918.67706,0.61187106,318.63538,962.5171,0.61062264,266.67944,993.1867,0.6161585,225.0426,1019.18054,0.7024766,168.64307,1052.9646,0.695341,,0,,,
2973.0,370.61902,918.2163,0.6253194,317.32858,962.94305,0.6289442,266.2281,991.3866,0.60715574,222.7829,1020.1303,0.6985098,167.83992,1053.0077,0.72497183,,0,,,
2974.0,371.3831,916.1269,0.68972725,316.01456,963.5835,0.6424702,266.16052,990.6814,0.6000129,222.74283,1018.8015,0.7075105,167.77245,1052.8855,0.72452486,,0,,,
2975.0,372.81387,913.60333,0.68613076,314.25742,963.8596,0.6164879,265.33386,991.3893,0.6014628,222.36043,1018.15063,0.7222347,167.83325,1052.6034,0.7018663,,0,,,
2976.0,375.81497,913.00055,0.60177827,310.1955,966.28674,0.5864087,260.5435,991.80914,0.574669,220.41971,1018.52527,0.7422916,167.51787,1051.7867,0.68120015,,0,,,
2977.0,379.2401,919.13495,0.69474775,309.95697,966.2736,0.5748662,261.88904,993.36285,0.59683746,217.8225,1019.7871,0.7624991,166.99568,1051.3231,0.6738264,,0,,,
2978.0,370.91968,929.94727,0.9947443,308.52344,967.2771,0.5257926,261.41803,993.25946,0.5923829,218.78355,1019.531,0.74968016,167.3742,1050.8425,0.6362379,,0,,,
2979.0,365.8097,931.1088,0.99316883,309.16885,967.0792,0.57452106,261.87625,993.08215,0.59259105,218.31573,1019.3381,0.7682903,166.38515,1051.0203,0.6931391,,0,,,
2980.0,364.66544,931.2182,0.72041225,309.76923,966.1465,0.5955765,264.12198,990.406,0.5670144,221.15631,1017.8195,0.7248025,162.51205,1052.2565,0.6714491,,0,,,
2981.0,366.23193,930.2388,0.64402497,309.99097,966.15497,0.5980642,261.97464,992.17944,0.5733974,217.55959,1019.1399,0.76162446,160.63881,1052.6237,0.6868278,,0,,,
2982.0,366.88577,929.0696,0.6359363,309.84793,966.4482,0.6106839,261.2207,992.1016,0.6127149,216.458,1018.7516,0.7679959,159.56142,1052.2643,0.6692779,,0,,,
2983.0,367.00095,928.855,0.63304454,309.42612,966.7319,0.57340354,259.85922,992.0971,0.57303417,216.69261,1018.1786,0.774794,160.85143,1052.1868,0.6810068,,0,,,
2984.0,367.38226,928.33215,0.6311552,308.63193,966.5953,0.58248746,259.04373,991.5299,0.56663615,215.95848,1018.42316,0.77732384,161.57848,1051.7133,0.64337057,,0,,,
2985.0,367.49286,927.3235,0.6498311,307.85406,966.6052,0.57614505,258.4687,992.5416,0.5662083,215.17886,1019.2182,0.7869559,161.4614,1051.8087,0.66273063,,0,,,
2986.0,367.54733,926.4615,0.66985863,305.9429,967.81445,0.5508745,259.12076,991.67017,0.56457657,216.06294,1019.0002,0.77884996,161.34438,1052.0522,0.64264745,,0,,,
2987.0,367.3555,926.1249,0.6538213,304.46457,967.88837,0.55998844,259.2138,991.6365,0.5597975,216.27348,1019.54486,0.7676658,161.01535,1052.4604,0.65537846,,0,,,
2988.0,369.63232,928.43866,0.63712066,301.98035,968.5998,0.56423026,253.08188,993.0341,0.61036587,213.79562,1021.6903,0.7423159,150.0384,1054.5287,0.587647,,0,,,
2989.0,369.0077,932.6293,0.7329962,300.37012,971.5006,0.7043977,252.56586,995.81354,0.6389463,211.38239,1025.4462,0.74208444,134.70172,1057.0535,0.5803583,,0,,,
2990.0,360.6703,920.8931,0.64692104,301.8341,970.67456,0.64306676,255.833,996.5316,0.5424393,212.66748,1025.6805,0.77403796,133.62123,1058.1337,0.5444037,,0,,,
2991.0,336.56192,916.6831,0.25698906,305.08115,968.18756,0.68507093,265.22696,996.8991,0.54675984,216.48363,1027.1096,0.7369242,133.26985,1059.8131,0.5188776,,0,,,
2992.0,264.0508,1759.3589,0.15606433,307.8505,971.9216,0.40070245,265.6534,1003.7602,0.544746,221.82695,1026.853,0.6623413,131.63406,1061.8708,0.48504505,,0,,,
2993.0,260.9924,1756.5303,0.16471402,312.29132,964.68744,0.21305934,274.9317,1001.47174,0.59915197,222.65459,1027.1324,0.71720594,109.625786,1065.8062,0.4870062,,0,,,
2994.0,260.92056,1756.8575,0.18162644,313.59216,966.04565,0.23988971,278.0791,1003.5105,0.6758628,224.60788,1028.6624,0.7564644,109.44389,1066.8369,0.49537736,,0,,,
2995.0,261.3383,1756.8058,0.18863067,334.01547,975.81934,0.25946638,282.03143,1003.46094,0.67140484,226.02312,1031.6382,0.72087806,118.537865,1068.2559,0.4978642,,0,,,
2996.0,347.8464,1055.8801,0.37837443,335.0353,982.2345,0.4257254,283.41284,1002.9044,0.707464,226.75299,1033.3245,0.7111516,144.26965,1067.4595,0.4973944,,0,,,
2997.0,262.6141,1757.5752,0.23392087,334.0276,983.1581,0.56378436,283.8617,1004.10297,0.68300223,227.06406,1032.1569,0.7178788,146.45027,1066.2731,0.51705503,,0,,,
2998.0,361.65967,969.9188,0.3367137,333.68118,987.0392,0.6055454,282.2918,1008.0149,0.69446194,226.47285,1033.0824,0.69768167,108.024925,1065.487,0.41783413,,0,,,
2999.0,264.18707,1760.2446,0.19842702,345.4965,990.7026,0.5940654,294.1269,1005.46625,0.7133261,225.08871,1031.8055,0.6812327,101.91462,1056.1399,0.3956542,,0,,,
3000.0,264.76047,1759.5206,0.16192003,351.01767,1002.2264,0.17679463,290.80823,1008.3934,0.6989976,221.70113,1031.3468,0.6001996,155.70793,1052.9233,0.23534785,,0,,,
3001.0,265.27267,1760.6923,0.19735022,352.6779,1003.91187,0.17688909,291.6631,1007.2097,0.71720386,208.8791,1034.166,0.6524128,98.63827,1051.8702,0.30923748,,0,,,
3002.0,373.4567,1002.6417,0.470353,345.8592,996.32104,0.4476544,292.62265,1006.1863,0.7058088,238.13976,1027.3651,0.45894164,102.847725,1052.9852,0.2974258,,0,,,
3003.0,383.1839,1001.13464,0.6016512,336.24628,999.617,0.5784341,279.0452,1009.2399,0.73425263,193.18742,1036.0352,0.56267405,100.634834,1054.0868,0.31995803,,0,,,
